./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=20m
-15.1996	"B,B,B,B,B,B,B,B,B,B/R"
-15.1964	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/G"
-15.1963	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/G"
-15.1961	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-15.1913	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-15.191	"/B/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,B"
-15.1762	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/R"
-15.1746	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/G"
-15.1688	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-15.1664	"/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB"
-15.1584	"G/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-15.1407	"R,RB,RB,RB,RB,RB,RB,RB,RB,G"
-15.1402	"/B,/B,/B,/B,/B,/B,/B,/B,/B,GB"
-15.1285	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-15.106	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/G"
-15.0958	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/////////"
-15.0904	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/R"
-15.0876	"/,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-15.0871	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/G"
-15.0871	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/B"
-15.0871	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/R"
-15.085	"B,B,B,B,B,B,B,B,B,/////////"
-15.0842	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//"
-15.0836	"B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-15.0762	"/R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.0719	"RB,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-15.0715	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/R"
-15.0715	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/G"
-15.0514	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB/"
-15.0438	"R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//"
-15.03	"/,/,/,/,/,/,/,/,/,G"
-15.0182	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/B"
-15.0182	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/R"
-15.0162	"B,B,B,B,B,B,B,B,B,G/G"
-15.0139	"/,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.01	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/B"
-15.01	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/G"
-14.9992	"RB,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-14.9992	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,GB"
-14.9933	"//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B"
-14.9874	",GB,GB,GB,GB,GB,GB,GB,GB,G"
-14.981	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-14.9783	"B,B,B,B,B,B,B,B,B,B/G"
-14.9733	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/B"
-14.9733	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/R"
-14.9558	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/////////"
-14.9426	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/G"
-14.9426	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/B"
-14.9415	"R/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-14.9415	"B/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-14.9415	"B,GB,GB,GB,GB,GB,GB,GB,GB,R"
-14.9392	"/,G//,G//,G//,G//,G//,G//,G//,G//,G/"
