./main --alphabet=BRG --data=G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR --param=1.2 --threads=12 --top=10000 --time=30m
-13.8056	"G/,/R,G/,/R,G/,/R,G/,/R,G/,/R/R/R/R/R"
-13.7932	"G/,G/,G/,G/,G/,G/,G/,G/,G/,/"
-13.7921	",R,RR,RR,RR,RR,RR,RR,RR,RR"
-13.7914	"G//RR,G/,/RR,G/,/RR,G/,/RR,G/,/RR,"
-13.7884	"G//RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,B"
-13.7747	"G/,/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/R"
-13.7704	"G/R,/R,/R,/R,/R,/R,/R,/R,/R,"
-13.7548	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,"
-13.7421	",/R,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-13.736	"G/,/RR,G/B,/RR,G/B,/RR,G/B,/RR,G/B,/RR"
-13.7283	"/,R/,R/,R/,R/,R/,R/,R/,R/,R"
-13.7247	"G/,/RR,G/G,/RR,G/G,/RR,G/G,/RR,G/G,/RR"
-13.7247	"G/,R/RR,G/,R/RR,G/,R/RR,G/,R/RR,G/,/RR"
-13.7212	"/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,"
-13.7109	"G/,/R,,/R,,/R,,/R,,/R"
-13.7064	"G,R,G,R,G,R,G,R,,R"
-13.6878	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/,/RR,"
-13.6781	"G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR"
-13.6729	"G/,/,/,/,/,/,/,/,/,/"
-13.6543	"G/G/G/,R,R,RG/G/G/,R,R,RG/G/,R,RG/,R"
-13.6543	"G/,G/,G/,G/,G/,G/,G/,G/,G/,"
-13.651	",/R,/R,/R,/R,/R,/R,/R,/R,/R"
-13.632	"/,/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R"
-13.6224	"G/,/RRG/,/RRG/,/RRG/,/RRG/,/RRG/,/RRG/,/RRG/,/RRG/,/RR"
-13.6112	"G/,/,/,/,/,/,/,/,/,R"
-13.5781	"G,G/RR,G,G/RR,G,G/RR,G,G/RR,G,/RR"
-13.5655	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RRRRRRRRR"
-13.5558	"/,/RR,G/,/RR,G/,/RR,G/,/RR,G/,/RR"
-13.5537	"G/,/R,G/,/RB,G/,/RB,G/,/RB,G/,/RR"
-13.5501	"G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/,/R"
-13.5434	"/,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-13.5252	"G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-13.5236	"G,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-13.5166	"G/G/G/,R,R,R/,R,R,R/,R,R/,R/"
-13.5113	"G,RR,RR,RR,RR,RR,RR,RR,RR,"
-13.486	"G/,/R,G/,/R,G/,/R,G/,/R,,"
-13.4727	"G/G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-13.4674	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R/R/R/R/R/R/R/R/R/R"
-13.4178	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R,R"
-13.4095	"G/G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-13.3979	"G,G,G,G,G,G,G,G,G,R"
-13.3892	"G,R,R,R,R,R,R,R,R,R"
-13.3775	"G/,G/RR,G/,G/RR,G/,G/RR,G/,G/RR,/,/RR"
-13.3775	"G/G,/RR,G/G,/RR,G/G,/RR,G/G,/RR,/,/RR"
-13.3637	"G/,/RR,G/,G/RR,G/,G/RR,G/,G/RR,G/,G/RR"
-13.3637	"G/R,/RR,G/R,/RR,G/R,/RR,G/R,/RR,G/,/RR"
-13.3525	"G,GR,GR,GR,GR,GR,GR,GR,GR,R"
-13.3177	"R,/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-13.3079	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-13.3004	",/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR"
-13.277	"G/R,G,G/R,G,G/R,G,G/R,G,/R,"
-13.2733	"G/G,RR,G/G,RR,G/G,RR,G/G,RR,G/,RR"
-13.2702	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RRRRRRRRRR"
-13.2696	"G//RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G"
-13.2617	"G,/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RR"
-13.2548	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-13.2456	"G/,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-13.239	"G,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-13.1971	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G"
-13.1971	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R/R"
-13.1397	"G/,/RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RR"
-13.1391	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R"
-13.1361	"G/,,,/R,G/,,/R,G/,/R,G//R"
-13.1337	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-13.1327	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-13.1283	"G//RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,"
-13.1245	"/,/R,/R,/R,/R,/R,/R,/R,/R,"
-13.1171	"G/G/G/G/,G/G/G/G/,R,G/G/G/,R,G/G/,R,G/,R,"
-13.1166	"G//RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,"
-13.0909	"G/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,R"
-13.0689	"G//RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,R"
-13.0616	"G//R,G/,/R,G/,/R,G/,/R,G/,/R,R"
-13.0595	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R,G"
-13.0547	"G/,RG/,R,RG/,R,R,RG/,R,R,R"
-13.0429	"G/,/RR,G/,B/RR,G/,B/RR,G/,B/RR,G/,B/RR"
-13.0333	"G/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR"
-13.029	"G/G,/RR,G/G,/RR,G/G,/RR,G/G,/RR,G/,/RR"
-13.0157	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,RR"
-13.0141	"G,R,G,R,G,R,G,R,G,R"
-13.0137	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-13.0101	"G/G/,/R/G/,/R,G/,/R/R,G/,/R/G/,/R,G/,/R/R/R"
-13.0101	"G//,/R//,/R,/,/R/R,/,/R//,/R,/,/R/R/R"
-12.9916	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,R"
-12.9857	",R,R,R/,R,R,R/,R,R/,R/"
-12.9547	"G//R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,"
-12.9466	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,"
-12.9431	"G//R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,R"
-12.9117	"G/,G/R,G/R,G/R,G/R,R,R,R,R,"
-12.8937	"G/,/RR,G/R,R/RR,G/R,R/RR,G/R,R/RR,G/R,R/RR"
-12.8841	"G/,R,G/,R,G/,R,G/,R,G/,R"
-12.859	"G,/RG,G,/R/RG,G,G,/R/R/RG,G,G,/R/R/R"
-12.8538	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R/R/R/R/R/R/R/R/R/"
-12.8384	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,R"
-12.8238	"G/,RR,G/,RR,G/,RR,G/,RR,/,RR"
-12.8238	"G,/R,G,/RR,G,/RR,G,/RR,G,/RR"
-12.8201	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RRR"
-12.8192	"G//RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,"
-12.8013	"G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,"
-12.7826	"G,R,G,RR,G,RR,G,RR,G,RR"
-12.7778	"G,G,R,G,R,G,R,G,R,"
-12.7507	"G/,G/,R,G/,R,G/,R,G/,R,R"
-12.7292	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,R"
-12.7229	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,R"
-12.7205	"G/,/R,G/,/R,G/,/R,G/,/R,/,/R"
-12.7157	"G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,"
-12.6858	"G/,,G/,R,G/,R,G/,R,G/,R"
-12.6645	"G,G,G,/RG,G,G,/RG,G,/RG,/R"
-12.6402	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-12.6374	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RRRRRRRRR"
-12.6318	"G,G,G,/G,G,G,/G,G,/G,/"
-12.603	"/,/,R,/,R,R,/,R,R,"
-12.5836	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RRRRRRRRRR"
-12.5824	"G/,/RR,,/RR,,/RR,,/RR,,/RR"
-12.5749	"G,/RR,G,/RR,G,/RR,G,/RR,,/RR"
-12.5741	"G/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-12.5498	"G,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-12.5334	"G,RR,RR,RR,RR,RR,RR,RR,RR,RR"
-12.4888	"G/R,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-12.4496	"G/,/RR,G/,/RR,G/,/RR,G/,/RR,/,/RR"
-12.4469	"G/,/,G/,/R,G/,/R,G/,/R,G/,/R"
-12.4193	"G/,/R,G/,/R,G/,/R/R,G/,/R,G/,/R/R/R/R"
-12.392	"G,,G,R,G,RR,G,RRR,G,RRRR"
-12.3826	"G/,R,G/,R,G/,R,G/,R,/,R"
-12.3788	"G/,R,R,R/,R,R,R/,R,R/,R/"
-12.3196	",G//RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR"
-12.2701	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RRRRRRRR"
-12.2412	"/R,/R,R,/R,R,R,/R,R,R,"
-12.2279	"G,RR,G,RR,G,RR,G,RR,G,RR"
-12.2255	"G/,/R,G/R,/RR,G/R,/RR,G/R,/RR,G/R,/RR"
-12.2042	"G,,G,RR,G,RR,G,RR,G,RR"
-12.1715	"G//R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,B"
-12.1393	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R"
-12.1104	"G/,/R,G/,R/RR,G/,R/RR,G/,R/RR,G/,R/RR"
-12.0307	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G"
-11.9316	"/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-11.9144	"G/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,"
-11.8806	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RR"
-11.854	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,"
-11.8119	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,"
-11.7772	"G/,R,G/,RR,G/,RR,G/,RR,G/,RR"
-11.761	"G//RR,G/,/RR,G/,,/RR,G/,,,/RR"
-11.7516	"G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,"
-11.7448	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,"
-11.7147	"G/,,,/RR,G/,,/RR,G/,/RR,G//RR"
-11.7003	"/,/R,/R,/R,/R,/R,/R,/R,/R,R"
-11.6751	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-11.6584	"G/,G/,G/,G/,G/,G/,G/,G/,G/,R"
-11.6441	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,"
-11.6439	"G,,G,R,G,R,G,R,G,R"
-11.6213	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-11.6135	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-11.5993	"G/,R/,R/,R/,R/,R/,R/,R/,R/,R"
-11.5483	"G/,/R,/R,/R,/R,/R,/R,/R,/R,R"
-11.5365	"G/,/R,,/R,,/R/,/R,,/R/,/R/"
-11.5027	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RR"
-11.4816	"G/,/RR,G/,R/RR,G/,R/RR,G/,R/RR,G/,R/RR"
-11.4659	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-11.4585	"G/,/RR,G/R,/RR,G/R,/RR,G/R,/RR,G/R,/RR"
-11.4514	"G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,"
-11.4407	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,"
-11.4341	"G/,/R,/R,/R,/R,/R,/R,/R,/R,"
-11.4089	"G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,"
-11.3561	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-11.3386	"G,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/RR"
-10.9285	"G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-10.8446	"G/,/R,G/,/R,G/,/R,G/,/R,G/,/R"
-10.7467	"G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-10.611	"G,/RR,G,/RR,G,/RR,G,/RR,G,/RR"
-10.5724	"G/,RR,G/,RR,G/,RR,G/,RR,G/,RR"
-10.5101	"/,R/,R,R/,R,R,R/,R,R,R"
-10.1941	"G/,/R,G/,/RR,G/,/RR,G/,/RR,G/,/RR"
-10.0808	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,R"
-10.0237	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,"
-10.0123	"G/,G/,R,G/,R,R,G/,R,R,R"
-9.84922	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R,"
-9.78267	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-9.36574	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G//RR,"
-9.01373	"G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/,/RR"
-8.59188	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
# Global sample count:	350649774
# Elapsed time:	1200.37 seconds 
# Samples per second:	292118
